Id_hp,Nama_hp,Brand,Harga,Ram,Memori_internal,Ukuran_layar,Resolusi_kamera,Kapasitas_baterai,Os,Rating_pengguna,Tahun_rilis,Stok_tersedia,Label,Resolusi_kamera_num,Harga_norm,Ram_norm,Memori_internal_norm,Ukuran_layar_norm,Kapasitas_baterai_norm,Rating_pengguna_norm,Resolusi_kamera_num_norm
975,Xiaomi Pro 30,Xiaomi,6801592,12,512,6.8,50MP,4500,Android,1.1,2019-10-08 00:00:00,True,Photographer,50,0.22489870118025512,0.6666666666666666,1.0,1.0,0.25,0.025000000000000022,0.3958333333333333
164,Asus Pro 19,Asus,19300084,16,64,6.1,12MP,6000,Android,1.6,2020-01-05 00:00:00,False,Gaming,12,0.757565538178814,1.0,0.0,0.46153846153846134,1.0,0.15000000000000002,0.0
963,Xiaomi Pro 17,Xiaomi,24709767,8,512,6.4,48MP,4500,Android,4.5,2021-11-08 00:00:00,False,Daily,48,0.9881180506559092,0.3333333333333333,1.0,0.6923076923076926,0.25,0.875,0.375
310,Huawei Ultra 6,Huawei,12468185,8,512,6.5,12MP,4500,Android,3.8,2023-10-05 00:00:00,True,Daily,12,0.46640032952615273,0.3333333333333333,1.0,0.7692307692307694,0.25,0.7,0.0
555,Oppo Note 9,Oppo,3705286,6,256,6.7,48MP,4500,Android,3.0,3/20/2021,False,Daily,48,0.09293881966817671,0.16666666666666666,0.42857142857142855,0.9230769230769234,0.25,0.5,0.375
17,Apple Max 27,Apple,14366350,16,64,6.1,48MP,4000,iOS,2.3,2021-04-03 00:00:00,False,Daily,48,0.5472972526630695,1.0,0.0,0.46153846153846134,0.0,0.32499999999999996,0.375
935,Xiaomi Max 28,Xiaomi,2509727,12,128,6.8,48MP,6000,Android,3.2,3/14/2024,True,Gaming,48,0.041985902230204195,0.6666666666666666,0.14285714285714285,1.0,1.0,0.55,0.375
24,Apple Max 5,Apple,20254986,6,128,6.1,50MP,4500,iOS,1.4,2/18/2021,False,Daily,50,0.7982620180408323,0.16666666666666666,0.14285714285714285,0.46153846153846134,0.25,0.09999999999999998,0.3958333333333333
994,Xiaomi Ultra 27,Xiaomi,10816378,4,64,5.5,50MP,5000,Android,1.1,9/14/2023,True,Daily,50,0.39600281196786824,0.0,0.0,0.0,0.5,0.025000000000000022,0.3958333333333333
688,Realme Ultra 14,Realme,18840190,12,512,5.5,50MP,5000,Android,1.3,3/28/2024,False,Daily,50,0.7379655510495975,0.6666666666666666,1.0,0.0,0.5,0.07500000000000001,0.3958333333333333
14,Apple Max 26,Apple,15409424,6,256,6.8,12MP,4000,iOS,4.2,4/14/2020,False,Daily,12,0.5917514898890832,0.16666666666666666,0.42857142857142855,1.0,0.0,0.8,0.0
336,Infinix Max 27,Infinix,17724975,4,256,5.5,50MP,4000,Android,3.1,5/20/2023,False,Daily,50,0.6904367734479998,0.0,0.42857142857142855,0.0,0.0,0.525,0.3958333333333333
276,Huawei Pro 20,Huawei,9909906,8,64,6.5,108MP,4000,Android,4.2,2022-04-02 00:00:00,True,Photographer,108,0.3573703455016931,0.3333333333333333,0.0,0.7692307692307694,0.0,0.8,1.0
273,Huawei Pro 19,Huawei,13789732,16,64,6.7,50MP,4000,Android,2.7,2021-05-02 00:00:00,False,Photographer,50,0.5227226650875096,1.0,0.0,0.9230769230769234,0.0,0.42500000000000004,0.3958333333333333
380,Infinix Pro 6,Infinix,13108666,8,512,6.1,48MP,5000,Android,2.6,8/16/2023,False,Daily,48,0.49369666162987164,0.3333333333333333,1.0,0.46153846153846134,0.5,0.4,0.375
362,Infinix Pro 13,Infinix,18338256,12,128,6.7,108MP,4500,Android,2.7,6/16/2022,False,Photographer,108,0.7165738826657608,0.6666666666666666,0.14285714285714285,0.9230769230769234,0.25,0.42500000000000004,1.0
495,OnePlus Ultra 18,OnePlus,24036047,4,64,6.5,50MP,5000,Android,5.0,8/16/2022,False,Photographer,50,0.9594051226144568,0.0,0.0,0.7692307692307694,0.5,1.0,0.3958333333333333
641,Realme Note 24,Realme,10292705,6,512,6.7,48MP,4000,Android,4.2,2020-04-02 00:00:00,False,Daily,48,0.37368466026352287,0.16666666666666666,1.0,0.9230769230769234,0.0,0.8,0.375
97,Asus Max 10,Asus,8958779,6,256,5.5,50MP,5000,Android,2.7,2020-09-05 00:00:00,False,Daily,50,0.31683475043358983,0.16666666666666666,0.42857142857142855,0.0,0.5,0.42500000000000004,0.3958333333333333
419,OnePlus Max 22,OnePlus,14263329,6,512,6.5,50MP,4000,Android,2.7,2019-05-08 00:00:00,False,Photographer,50,0.5429066533640158,0.16666666666666666,1.0,0.7692307692307694,0.0,0.42500000000000004,0.3958333333333333
41,Apple Note 23,Apple,24700285,6,64,6.8,12MP,4500,iOS,4.1,9/16/2021,False,Daily,12,0.9877139421483853,0.16666666666666666,0.0,1.0,0.25,0.7749999999999999,0.0
980,Xiaomi Ultra 14,Xiaomi,12797728,12,128,5.5,64MP,4500,Android,3.3,2021-02-03 00:00:00,False,Photographer,64,0.4804449540668586,0.6666666666666666,0.14285714285714285,0.0,0.25,0.575,0.5416666666666666
559,Oppo Pro 13,Oppo,24078265,16,512,6.5,50MP,5000,Android,3.6,2021-04-11 00:00:00,False,Gaming,50,0.9612043899600218,1.0,1.0,0.7692307692307694,0.5,0.65,0.3958333333333333
621,Realme Max 6,Realme,20905286,6,128,6.1,64MP,4500,Android,2.8,4/30/2024,False,Photographer,64,0.8259768210826843,0.16666666666666666,0.14285714285714285,0.46153846153846134,0.25,0.44999999999999996,0.5416666666666666
548,Oppo Note 26,Oppo,14404589,6,128,6.4,50MP,5000,Android,4.3,5/22/2022,False,Photographer,50,0.5489269410430747,0.16666666666666666,0.14285714285714285,0.6923076923076926,0.5,0.825,0.3958333333333333
139,Asus Note 19,Asus,21723060,6,128,6.8,64MP,6000,Android,2.9,10/18/2021,False,Photographer,64,0.8608291128599371,0.16666666666666666,0.14285714285714285,1.0,1.0,0.475,0.5416666666666666
71,Apple Ultra 10,Apple,14193353,16,512,6.8,48MP,4000,iOS,3.2,2021-03-02 00:00:00,False,Daily,48,0.5399243820159355,1.0,1.0,1.0,0.0,0.55,0.375
203,Asus Ultra 26,Asus,2757041,16,512,6.5,50MP,5000,Android,4.7,4/22/2022,False,Gaming,50,0.05252605108379882,1.0,1.0,0.7692307692307694,0.5,0.925,0.3958333333333333
584,Oppo Ultra 15,Oppo,3606719,8,512,6.4,12MP,5000,Android,4.3,11/17/2020,True,Daily,12,0.08873804311669858,0.3333333333333333,1.0,0.6923076923076926,0.5,0.825,0.0
810,Samsung Ultra 28,Samsung,6627638,4,256,6.5,108MP,6000,Android,4.3,10/18/2020,False,Photographer,108,0.21748504463967028,0.0,0.42857142857142855,0.7692307692307694,1.0,0.825,1.0
87,Apple Ultra 20,Apple,4937180,4,64,6.5,48MP,4000,iOS,2.8,2/20/2020,False,Daily,48,0.14544027988413738,0.0,0.0,0.7692307692307694,0.0,0.44999999999999996,0.375
100,Asus Max 13,Asus,8002176,6,128,6.7,108MP,4000,Android,4.0,9/14/2019,True,Photographer,108,0.27606577652271064,0.16666666666666666,0.14285714285714285,0.9230769230769234,0.0,0.75,1.0
434,OnePlus Note 14,OnePlus,22454584,12,128,6.1,108MP,4000,Android,4.4,2022-01-11 00:00:00,True,Photographer,108,0.8920055600080038,0.6666666666666666,0.14285714285714285,0.46153846153846134,0.0,0.8500000000000001,1.0
630,Realme Note 17,Realme,18249641,4,64,6.7,64MP,4000,Android,3.0,2021-10-07 00:00:00,False,Photographer,64,0.7127972453113802,0.0,0.0,0.9230769230769234,0.0,0.5,0.5416666666666666
147,Asus Note 28,Asus,11213849,16,512,5.5,64MP,4500,Android,2.4,3/24/2020,False,Photographer,64,0.41294242519229996,1.0,1.0,0.0,0.25,0.35,0.5416666666666666
987,Xiaomi Ultra 20,Xiaomi,6867923,8,64,6.8,64MP,4000,Android,4.4,4/22/2023,True,Photographer,64,0.22772562813791938,0.3333333333333333,0.0,1.0,0.0,0.8500000000000001,0.5416666666666666
589,Oppo Ultra 21,Oppo,7382631,4,128,5.5,12MP,4000,Android,3.0,2020-11-04 00:00:00,True,Daily,12,0.24966170509327162,0.0,0.14285714285714285,0.0,0.0,0.5,0.0
135,Asus Note 16,Asus,2387778,4,256,6.1,50MP,4500,Android,3.3,4/20/2020,True,Daily,50,0.036788620181686875,0.0,0.42857142857142855,0.46153846153846134,0.25,0.575,0.3958333333333333
418,OnePlus Max 22,OnePlus,20451433,8,64,6.8,48MP,4500,Android,2.7,7/20/2023,False,Daily,48,0.8066342922422205,0.3333333333333333,0.0,1.0,0.25,0.42500000000000004,0.375
428,OnePlus Max 7,OnePlus,17165909,6,512,6.1,108MP,6000,Android,3.6,2022-06-02 00:00:00,True,Photographer,108,0.6666102255817903,0.16666666666666666,1.0,0.46153846153846134,1.0,0.65,1.0
784,Samsung Pro 26,Samsung,19431235,4,64,6.1,64MP,5000,Android,4.5,2022-05-05 00:00:00,False,Photographer,64,0.7631549955580881,0.0,0.0,0.46153846153846134,0.5,0.875,0.5416666666666666
154,Asus Pro 10,Asus,11180445,6,128,5.5,48MP,4000,Android,1.6,2020-08-08 00:00:00,True,Daily,48,0.41151879720397144,0.16666666666666666,0.14285714285714285,0.0,0.0,0.15000000000000002,0.375
561,Oppo Pro 15,Oppo,10310020,12,128,6.4,108MP,6000,Android,2.7,2020-04-03 00:00:00,False,Photographer,108,0.37442259939110967,0.6666666666666666,0.14285714285714285,0.6923076923076926,1.0,0.42500000000000004,1.0
598,Oppo Ultra 30,Oppo,15241640,12,64,6.7,50MP,5000,Android,2.2,2023-05-01 00:00:00,False,Gaming,50,0.5846007894222617,0.6666666666666666,0.0,0.9230769230769234,0.5,0.30000000000000004,0.3958333333333333
76,Apple Ultra 13,Apple,11449582,4,64,6.7,12MP,5000,iOS,1.8,2022-06-05 00:00:00,True,Daily,12,0.42298900933110495,0.0,0.0,0.9230769230769234,0.5,0.2,0.0
537,Oppo Note 15,Oppo,19617071,4,512,6.7,64MP,5000,Android,2.6,2023-08-03 00:00:00,True,Photographer,64,0.7710750449784872,0.0,1.0,0.9230769230769234,0.5,0.4,0.5416666666666666
32,Apple Note 12,Apple,11403512,4,128,6.7,50MP,4500,iOS,1.2,4/21/2021,False,Photographer,50,0.4210255755680139,0.0,0.14285714285714285,0.9230769230769234,0.25,0.04999999999999999,0.3958333333333333
252,Huawei Note 26,Huawei,10663808,8,512,6.1,50MP,5000,Android,1.3,1/20/2019,False,Daily,50,0.38950050918439083,0.3333333333333333,1.0,0.46153846153846134,0.5,0.07500000000000001,0.3958333333333333
480,OnePlus Pro 28,OnePlus,24384116,4,64,6.5,108MP,6000,Android,2.0,2023-02-05 00:00:00,True,Photographer,108,0.9742392972722675,0.0,0.0,0.7692307692307694,1.0,0.25,1.0
708,Realme Ultra 6,Realme,17223212,8,64,6.7,50MP,4500,Android,3.8,2021-04-03 00:00:00,False,Photographer,50,0.6690523928256888,0.3333333333333333,0.0,0.9230769230769234,0.25,0.7,0.3958333333333333
175,Asus Pro 27,Asus,16955640,8,512,6.1,48MP,4000,Android,1.0,2024-01-01 00:00:00,True,Daily,48,0.6576488786329864,0.3333333333333333,1.0,0.46153846153846134,0.0,0.0,0.375
225,Huawei Max 19,Huawei,8127814,16,256,6.1,50MP,6000,Android,2.8,2019-11-03 00:00:00,False,Gaming,50,0.281420278175136,1.0,0.42857142857142855,0.46153846153846134,1.0,0.44999999999999996,0.3958333333333333
64,Apple Pro 26,Apple,12127511,12,512,6.4,12MP,6000,iOS,2.9,2019-10-03 00:00:00,True,Daily,12,0.4518813185904617,0.6666666666666666,1.0,0.6923076923076926,1.0,0.475,0.0
894,Vivo Pro 5,Vivo,4970315,4,256,6.1,12MP,4000,Android,2.2,1/25/2021,True,Daily,12,0.14685244349907167,0.0,0.42857142857142855,0.46153846153846134,0.0,0.30000000000000004,0.0
365,Infinix Pro 16,Infinix,15489644,4,256,5.5,48MP,6000,Android,3.9,2019-04-08 00:00:00,True,Daily,48,0.5951703450328898,0.0,0.42857142857142855,0.0,1.0,0.725,0.375
250,Huawei Note 24,Huawei,11670588,4,64,5.5,64MP,4500,Android,3.0,2021-08-11 00:00:00,False,Photographer,64,0.432407950990443,0.0,0.0,0.0,0.25,0.5,0.5416666666666666
51,Apple Pro 15,Apple,3112708,4,256,6.1,64MP,6000,iOS,4.4,9/16/2019,True,Photographer,64,0.06768404101688566,0.0,0.42857142857142855,0.46153846153846134,1.0,0.8500000000000001,0.5416666666666666
152,Asus Note 9,Asus,10226485,8,256,5.5,108MP,5000,Android,4.5,8/18/2019,True,Photographer,108,0.37086246395807704,0.3333333333333333,0.42857142857142855,0.0,0.5,0.875,1.0
896,Vivo Pro 6,Vivo,7113981,8,64,6.1,48MP,4500,Android,3.6,2019-01-09 00:00:00,True,Daily,48,0.23821224817001538,0.3333333333333333,0.0,0.46153846153846134,0.25,0.65,0.375
893,Vivo Pro 30,Vivo,19926034,16,64,6.5,64MP,5000,Android,1.5,2024-02-01 00:00:00,True,Gaming,64,0.784242581026803,1.0,0.0,0.7692307692307694,0.5,0.125,0.5416666666666666
735,Samsung Max 28,Samsung,13219219,4,64,6.7,48MP,6000,Android,3.2,2021-04-06 00:00:00,False,Daily,48,0.4984082633839634,0.0,0.0,0.9230769230769234,1.0,0.55,0.375
933,Xiaomi Max 24,Xiaomi,17203595,16,128,6.4,50MP,4500,Android,4.3,2019-10-09 00:00:00,True,Gaming,50,0.6682163459376803,1.0,0.14285714285714285,0.6923076923076926,0.25,0.825,0.3958333333333333
583,Oppo Ultra 14,Oppo,5914817,16,64,5.5,108MP,5000,Android,2.8,3/27/2019,False,Photographer,108,0.18710569108116498,1.0,0.0,0.0,0.5,0.44999999999999996,1.0
842,Vivo Max 7,Vivo,23315535,6,64,6.5,48MP,4500,Android,3.7,6/21/2023,False,Daily,48,0.9286979902612492,0.16666666666666666,0.0,0.7692307692307694,0.25,0.675,0.375
102,Asus Max 14,Asus,20561462,12,512,6.5,64MP,4000,Android,4.3,2/18/2024,False,Photographer,64,0.8113235619083622,0.6666666666666666,1.0,0.7692307692307694,0.0,0.825,0.5416666666666666
386,Infinix Ultra 18,Infinix,17932515,8,512,6.1,48MP,5000,Android,5.0,2019-03-02 00:00:00,False,Daily,48,0.6992818145418118,0.3333333333333333,1.0,0.46153846153846134,0.5,1.0,0.375
274,Huawei Pro 19,Huawei,24608863,6,512,6.1,108MP,5000,Android,4.6,2/19/2021,False,Photographer,108,0.9838176746969133,0.16666666666666666,1.0,0.46153846153846134,0.5,0.8999999999999999,1.0
522,Oppo Max 16,Oppo,7113005,16,128,6.8,108MP,4000,Android,1.5,11/24/2019,False,Photographer,108,0.23817065252528394,1.0,0.14285714285714285,1.0,0.0,0.125,1.0
974,Xiaomi Pro 29,Xiaomi,17070709,16,256,6.8,50MP,5000,Android,3.2,1/24/2024,True,Gaming,50,0.6625529454809379,1.0,0.42857142857142855,1.0,0.5,0.55,0.3958333333333333
222,Huawei Max 16,Huawei,8163221,4,256,6.7,64MP,6000,Android,2.5,8/14/2023,True,Photographer,64,0.28292927099583853,0.0,0.42857142857142855,0.9230769230769234,1.0,0.375,0.5416666666666666
48,Apple Note 9,Apple,23125022,16,64,6.5,108MP,4000,iOS,2.1,2021-05-07 00:00:00,False,Photographer,108,0.920578614170349,1.0,0.0,0.7692307692307694,0.0,0.275,1.0
28,Apple Max 9,Apple,5883702,12,512,6.5,48MP,4000,iOS,2.1,2023-04-04 00:00:00,False,Daily,48,0.18577961681290847,0.6666666666666666,1.0,0.7692307692307694,0.0,0.275,0.375
783,Samsung Pro 25,Samsung,21946284,16,64,6.5,12MP,4000,Android,3.9,8/26/2022,True,Daily,12,0.8703425823266668,1.0,0.0,0.7692307692307694,0.0,0.725,0.0
10,Apple Max 22,Apple,5102004,12,512,6.7,108MP,6000,iOS,3.0,8/28/2020,False,Gaming,108,0.15246482962513416,0.6666666666666666,1.0,0.9230769230769234,1.0,0.5,1.0
49,Apple Pro 10,Apple,6667904,4,128,6.5,48MP,4000,iOS,3.4,2/29/2024,False,Daily,48,0.21920112069577238,0.0,0.14285714285714285,0.7692307692307694,0.0,0.6,0.375
908,Vivo Ultra 20,Vivo,17669319,16,256,6.4,48MP,4500,Android,3.5,2023-08-12 00:00:00,False,Gaming,48,0.6880647988545855,1.0,0.42857142857142855,0.6923076923076926,0.25,0.625,0.375
815,Vivo Max 12,Vivo,15990864,16,128,6.8,12MP,4500,Android,1.9,2019-05-09 00:00:00,True,Gaming,12,0.61653158381597,1.0,0.14285714285714285,1.0,0.25,0.22499999999999998,0.0
342,Infinix Max 6,Infinix,21239769,4,512,6.7,48MP,6000,Android,5.0,10/13/2019,False,Daily,48,0.8402319809563547,0.0,1.0,0.9230769230769234,1.0,1.0,0.375
686,Realme Ultra 14,Realme,4076440,16,512,6.1,108MP,4000,Android,2.2,2022-02-07 00:00:00,True,Photographer,108,0.10875684213195579,1.0,1.0,0.46153846153846134,0.0,0.30000000000000004,1.0
823,Vivo Max 20,Vivo,24295423,6,64,6.8,12MP,6000,Android,3.6,2019-06-07 00:00:00,False,Daily,12,0.9704593356757876,0.16666666666666666,0.0,1.0,1.0,0.65,0.0
572,Oppo Pro 22,Oppo,23092783,6,128,6.8,64MP,6000,Android,1.5,8/17/2019,True,Photographer,64,0.9192046367210699,0.16666666666666666,0.14285714285714285,1.0,1.0,0.125,0.5416666666666666
302,Huawei Ultra 29,Huawei,18357699,8,256,6.4,64MP,6000,Android,1.4,2019-10-04 00:00:00,True,Photographer,64,0.7174025139367785,0.3333333333333333,0.42857142857142855,0.6923076923076926,1.0,0.09999999999999998,0.5416666666666666
181,Asus Pro 6,Asus,3822569,8,128,5.5,50MP,6000,Android,3.3,3/20/2021,False,Daily,50,0.0979372438495661,0.3333333333333333,0.14285714285714285,0.0,1.0,0.575,0.3958333333333333
500,OnePlus Ultra 23,OnePlus,3030481,12,128,6.7,108MP,4000,Android,3.9,4/13/2019,True,Photographer,108,0.06417965056675132,0.6666666666666666,0.14285714285714285,0.9230769230769234,0.0,0.725,1.0
944,Xiaomi Note 18,Xiaomi,3797812,16,128,6.8,50MP,6000,Android,3.6,2019-07-03 00:00:00,True,Gaming,50,0.09688213793090222,1.0,0.14285714285714285,1.0,1.0,0.65,0.3958333333333333
847,Vivo Note 11,Vivo,9881053,12,128,6.8,50MP,6000,Android,4.8,8/20/2021,False,Gaming,50,0.3561406742543203,0.6666666666666666,0.14285714285714285,1.0,1.0,0.95,0.3958333333333333
550,Oppo Note 29,Oppo,16018579,4,512,6.1,12MP,5000,Android,1.8,5/23/2019,False,Daily,12,0.6177127552234818,0.0,1.0,0.46153846153846134,0.5,0.2,0.0
564,Oppo Pro 16,Oppo,24726137,6,512,6.8,108MP,4000,Android,2.7,2022-01-07 00:00:00,True,Photographer,108,0.9888157153119066,0.16666666666666666,1.0,1.0,0.0,0.42500000000000004,1.0
707,Realme Ultra 5,Realme,3857566,4,256,5.5,108MP,6000,Android,4.4,2019-11-01 00:00:00,True,Photographer,108,0.09942876309000237,0.0,0.42857142857142855,0.0,1.0,0.8500000000000001,1.0
440,OnePlus Note 21,OnePlus,2874382,16,256,6.1,12MP,6000,Android,1.5,2/13/2023,False,Gaming,12,0.05752694713751857,1.0,0.42857142857142855,0.46153846153846134,1.0,0.125,0.0
968,Xiaomi Pro 21,Xiaomi,16239610,6,128,6.1,108MP,5000,Android,4.1,2021-04-04 00:00:00,False,Photographer,108,0.6271327623450312,0.16666666666666666,0.14285714285714285,0.46153846153846134,0.5,0.7749999999999999,1.0
121,Asus Max 7,Asus,16258773,4,64,6.1,12MP,6000,Android,2.9,2024-08-05 00:00:00,True,Daily,12,0.6279494604392816,0.0,0.0,0.46153846153846134,1.0,0.475,0.0
108,Asus Max 20,Asus,24582307,6,128,6.5,12MP,4500,Android,1.1,2020-08-12 00:00:00,False,Daily,12,0.98268589811752,0.16666666666666666,0.14285714285714285,0.7692307692307694,0.25,0.025000000000000022,0.0
523,Oppo Max 16,Oppo,8997137,8,256,6.7,108MP,6000,Android,4.7,3/26/2020,False,Photographer,108,0.3184695104137211,0.3333333333333333,0.42857142857142855,0.9230769230769234,1.0,0.925,1.0
217,Huawei Max 13,Huawei,8398506,12,64,6.4,48MP,4000,Android,1.4,2020-02-11 00:00:00,False,Daily,48,0.292956762051816,0.6666666666666666,0.0,0.6923076923076926,0.0,0.09999999999999998,0.375
626,Realme Note 11,Realme,15805775,16,64,6.1,50MP,5000,Android,4.6,2019-10-09 00:00:00,False,Gaming,50,0.6086433704064461,1.0,0.0,0.46153846153846134,0.5,0.8999999999999999,0.3958333333333333
511,OnePlus Ultra 7,OnePlus,20066198,8,128,6.5,64MP,6000,Android,1.7,7/22/2022,True,Photographer,64,0.790216158842516,0.3333333333333333,0.14285714285714285,0.7692307692307694,1.0,0.175,0.5416666666666666
21,Apple Max 30,Apple,10411362,6,256,5.5,48MP,4000,iOS,2.8,8/24/2019,False,Daily,48,0.37874164224804857,0.16666666666666666,0.42857142857142855,0.0,0.0,0.44999999999999996,0.375
930,Xiaomi Max 21,Xiaomi,13963423,4,256,6.8,64MP,4000,Android,1.5,8/24/2023,True,Photographer,64,0.5301251129656309,0.0,0.42857142857142855,1.0,0.0,0.125,0.5416666666666666
730,Samsung Max 24,Samsung,12193503,12,256,6.4,12MP,6000,Android,2.6,2022-01-10 00:00:00,False,Daily,12,0.45469379788053993,0.6666666666666666,0.42857142857142855,0.6923076923076926,1.0,0.4,0.0
461,OnePlus Pro 12,OnePlus,19530478,8,64,6.5,108MP,4500,Android,2.2,10/26/2020,True,Photographer,108,0.7673845822077613,0.3333333333333333,0.0,0.7692307692307694,0.25,0.30000000000000004,1.0
528,Oppo Max 28,Oppo,9405893,4,128,6.4,64MP,4000,Android,3.8,2022-11-08 00:00:00,False,Photographer,64,0.33589007328035997,0.0,0.14285714285714285,0.6923076923076926,0.0,0.7,0.5416666666666666
505,OnePlus Ultra 26,OnePlus,17006255,6,64,6.5,48MP,4000,Android,3.2,2023-04-06 00:00:00,False,Daily,48,0.6598060134261025,0.16666666666666666,0.0,0.7692307692307694,0.0,0.55,0.375
623,Realme Max 7,Realme,5853359,12,64,6.4,64MP,6000,Android,3.9,9/28/2023,False,Photographer,64,0.18448644401773867,0.6666666666666666,0.0,0.6923076923076926,1.0,0.725,0.5416666666666666
610,Realme Max 21,Realme,15879968,6,64,6.5,108MP,4000,Android,4.0,2024-10-01 00:00:00,True,Photographer,108,0.6118053639203384,0.16666666666666666,0.0,0.7692307692307694,0.0,0.75,1.0
339,Infinix Max 28,Infinix,22673918,6,64,6.5,64MP,5000,Android,3.9,2021-06-01 00:00:00,True,Photographer,64,0.9013532435546462,0.16666666666666666,0.0,0.7692307692307694,0.5,0.725,0.5416666666666666
140,Asus Note 19,Asus,7128044,12,64,5.5,108MP,6000,Android,1.2,2020-10-12 00:00:00,True,Photographer,108,0.23881159197314863,0.6666666666666666,0.0,0.0,1.0,0.04999999999999999,1.0
70,Apple Pro 7,Apple,10794912,6,128,5.5,108MP,6000,iOS,1.9,6/22/2020,True,Photographer,108,0.39508796349470754,0.16666666666666666,0.14285714285714285,0.0,1.0,0.22499999999999998,1.0
411,OnePlus Max 15,OnePlus,24802595,4,128,6.7,48MP,4000,Android,1.3,2024-03-02 00:00:00,True,Daily,48,0.9920742397021479,0.0,0.14285714285714285,0.9230769230769234,0.0,0.07500000000000001,0.375
319,Infinix Max 12,Infinix,24354169,6,256,6.5,12MP,4500,Android,1.5,2019-09-03 00:00:00,False,Daily,12,0.9729630013985257,0.16666666666666666,0.42857142857142855,0.7692307692307694,0.25,0.125,0.0
473,OnePlus Pro 23,OnePlus,12066347,8,128,6.5,12MP,6000,Android,1.7,3/16/2022,True,Daily,12,0.4492746013626409,0.3333333333333333,0.14285714285714285,0.7692307692307694,1.0,0.175,0.0
734,Samsung Max 26,Samsung,23051763,4,512,6.5,48MP,4000,Android,3.9,7/21/2019,False,Daily,48,0.9174564263246732,0.0,1.0,0.7692307692307694,0.0,0.725,0.375
26,Apple Max 5,Apple,9555500,12,256,6.8,48MP,6000,iOS,4.8,2019-03-03 00:00:00,True,Gaming,48,0.3422660974825472,0.6666666666666666,0.42857142857142855,1.0,1.0,0.95,0.375
530,Oppo Max 5,Oppo,14016331,8,128,6.1,48MP,5000,Android,4.1,3/14/2023,True,Daily,48,0.5323799719527728,0.3333333333333333,0.14285714285714285,0.46153846153846134,0.5,0.7749999999999999,0.375
395,Infinix Ultra 26,Infinix,7491682,6,512,6.7,108MP,6000,Android,2.4,5/16/2024,True,Photographer,108,0.25430929387770496,0.16666666666666666,1.0,0.9230769230769234,1.0,0.35,1.0
487,OnePlus Pro 6,OnePlus,21461323,8,64,6.8,48MP,5000,Android,1.8,2/24/2020,False,Daily,48,0.8496742775473657,0.3333333333333333,0.0,1.0,0.5,0.2,0.375
189,Asus Ultra 14,Asus,11840477,4,64,6.8,12MP,6000,Android,2.3,2023-08-04 00:00:00,False,Daily,12,0.439648363375461,0.0,0.0,1.0,1.0,0.32499999999999996,0.0
93,Apple Ultra 28,Apple,21198658,8,64,6.4,12MP,4500,iOS,1.3,10/26/2019,True,Daily,12,0.8384798922775086,0.3333333333333333,0.0,0.6923076923076926,0.25,0.07500000000000001,0.0
385,Infinix Ultra 16,Infinix,15578882,8,128,6.4,50MP,5000,Android,4.6,2021-03-05 00:00:00,False,Photographer,50,0.5989735337055774,0.3333333333333333,0.14285714285714285,0.6923076923076926,0.5,0.8999999999999999,0.3958333333333333
545,Oppo Note 25,Oppo,18672229,8,512,6.5,50MP,6000,Android,1.6,7/23/2022,False,Photographer,50,0.7308073071103195,0.3333333333333333,1.0,0.7692307692307694,1.0,0.15000000000000002,0.3958333333333333
582,Oppo Ultra 14,Oppo,2733885,8,512,6.4,108MP,5000,Android,2.0,6/20/2023,True,Photographer,108,0.05153917736515031,0.3333333333333333,1.0,0.6923076923076926,0.5,0.25,1.0
454,OnePlus Note 9,OnePlus,14851430,12,64,6.4,50MP,4500,Android,1.7,11/27/2020,True,Photographer,50,0.5679706290424968,0.6666666666666666,0.0,0.6923076923076926,0.25,0.175,0.3958333333333333
826,Vivo Max 22,Vivo,8808804,12,128,6.8,48MP,5000,Android,3.5,2022-12-03 00:00:00,False,Gaming,48,0.31044304262765143,0.6666666666666666,0.14285714285714285,1.0,0.5,0.625,0.375
969,Xiaomi Pro 21,Xiaomi,23834566,12,512,6.1,50MP,5000,Android,2.3,2022-11-02 00:00:00,True,Daily,50,0.9508183069421895,0.6666666666666666,1.0,0.46153846153846134,0.5,0.32499999999999996,0.3958333333333333
840,Vivo Max 7,Vivo,17475120,8,64,6.1,12MP,4500,Android,4.9,2023-07-09 00:00:00,False,Daily,12,0.6797883310152427,0.3333333333333333,0.0,0.46153846153846134,0.25,0.9750000000000001,0.0
596,Oppo Ultra 28,Oppo,10311337,8,64,6.5,108MP,6000,Android,4.9,2021-11-06 00:00:00,True,Photographer,108,0.374478727940404,0.3333333333333333,0.0,0.7692307692307694,1.0,0.9750000000000001,1.0
400,Infinix Ultra 8,Infinix,7420651,12,256,6.8,48MP,4500,Android,3.1,3/21/2021,False,Daily,48,0.2512820600243053,0.6666666666666666,0.42857142857142855,1.0,0.25,0.525,0.375
125,Asus Max 9,Asus,20334530,6,512,6.4,50MP,5000,Android,4.9,2019-10-02 00:00:00,False,Photographer,50,0.8016520630864438,0.16666666666666666,1.0,0.6923076923076926,0.5,0.9750000000000001,0.3958333333333333
653,Realme Note 5,Realme,19825594,8,256,6.4,108MP,6000,Android,4.3,12/31/2020,True,Photographer,108,0.7799619800464499,0.3333333333333333,0.42857142857142855,0.6923076923076926,1.0,0.825,1.0
